f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,label
24.5343,-4,4,0,34.46,-0.950661,634.229,826,-0.549723,348.85,-0.878692,454.124,395.5,0.19163,305.923,0,0,135.044,-0.135426,0,923.846,941,134.474,-0.127563,45.7528,958.923,981,136.317,-0.161953,0,500.019,500,0,1.94E-04,25.5002,973.712,1000,138.549,-0.189742,0,885.442,909,136.967,-0.171996,35.2314,980.788,0,138.536,-0.138675,0,928.885,946,135.769,-0.126063,44.9514,963.404,976,137.105,-0.0918726,0,927.231,944,133.518,-0.125595,47.9049,happy
22.3056,-6.84,4.57,0,33.95,-1.15211,622.205,748,-0.36194,347.558,-0.843202,476.812,444,0.107197,306.092,0,0,134.543,-0.111488,0,944.327,959,134.914,-0.108759,49.5384,954.365,972,135.414,-0.130227,0,980.788,1000,0,-0.138675,52.0005,971.942,1000,138.494,-0.202592,0,901.673,943,140.811,-0.293492,33.8253,980.788,0,138.536,-0.138675,0,939.942,973,137.874,-0.239768,44.2765,953.288,976,135.339,-0.167813,0,919,947,135.252,-0.207021,43.6424,happy
24.0157,-5.71,5.71,0,35.86,-0.699916,663.602,835,-0.514409,333.193,-0.821595,455.92,415,0.134104,305.137,0,0,137.053,-0.0912055,0,895.6,914,133.626,-0.137698,43.1789,961.48,990,140.053,-0.203637,0,500.02,500,0,1.98E-04,24.5002,969.9,1000,141.13,-0.213278,0,895.92,927,136.827,-0.227149,39.0569,980.02,0,141.279,-0.141422,0,914.22,950,142.233,-0.251559,36.0552,957.68,976,139.524,-0.131304,0,907,935,137.143,-0.204166,40.7686,happy
25.7454,-4.57,3.43,0,35.48,-0.5735,702.904,903,-0.583571,342.883,-0.877184,466.24,434,0.103188,312.439,0,0,137.657,-0.103155,0,897,914,134.838,-0.126077,41.8243,962.32,990,140.003,-0.197711,0,510.02,500,0,0.0813187,15.0608,968.98,1000,141.079,-0.219876,0,927.48,938,137.137,-0.0767115,44.8736,980.02,0,141.279,-0.141422,0,914.32,950,143.082,-0.249368,35.1699,947.62,976,137.818,-0.205924,0,938.16,961,142.272,-0.160538,40.2663,happy
25.8124,-3.43,3.43,0,34.72,-1.05561,646.036,817,-0.471098,362.905,-0.923126,471.996,431,0.131237,312.381,0,0,135.958,-0.143568,0,841.365,852,129.597,-0.0820593,35.9958,953.269,973,136.443,-0.144608,0,407.308,91,0,0.862284,-1.52088,947.788,956,137.116,-0.0598876,0,875.269,883,135.366,-0.0571099,35.2865,980.788,0,138.536,-0.138675,0,902.731,920.5,156.061,-0.113861,21.696,954.692,977,137.085,-0.162729,0,891.885,904.5,151.333,-0.0833618,23.6167,happy
24.5282,-4,4,0,34.46,-0.922703,641.723,845,-0.579264,350.923,-0.888334,460.876,409,0.166788,311.03,0,0,130.485,-0.0677946,0,888.962,905,130.473,-0.122925,44.1743,938.558,955,133.558,-0.12311,0,150.481,48,0,0.381179,3.77192,935.942,956,133.895,-0.149802,0,827.038,844,130.981,-0.129496,32.0413,980.788,0,138.536,-0.138675,0,866.769,890,140.317,-0.165559,28.9746,937.442,954,133.487,-0.12404,0,832.846,865,136.91,-0.234854,27.1246,happy
22.8229,-8.13,2.18,0,29.28,-1.46563,577.675,675,-0.269342,361.345,-1.09735,529.92,508,0.0696216,314.845,967.192,983,0,-0.115233,51.0957,0,0,0,-0.405691,23.515,963.25,991,0,-0.202038,49.9511,215.404,0,0,0.130806,40.6544,975.712,1000,0,-0.175314,50.8561,0,0,0,-0.170826,24.8911,980.788,1000,0,-0.138675,52.0005,850.885,864,0,-0.104369,43.0218,961.115,977,0,-0.115743,49.6515,861.788,0,0,-0.05546,39.244,sad
20.7342,-13.91,5.19,0,27.59,-1.56158,546.807,577,-0.0854255,353.44,-1.12494,546.036,538,0.0261317,307.519,917.442,940,0,-0.170502,47.6124,0,0,0,-0.132858,48.415,967.077,991,0,-0.173096,49.4763,980.788,0,0,-0.138675,52.0005,974.019,1000,0,-0.187208,50.1163,0,0,0,0.0130797,24.07,980.788,1000,0,-0.138675,52.0005,901.154,925,0,-0.176704,40.518,968.654,1000,0,-0.225766,48.8567,891.077,0,0,-0.030186,45.3692,sad
19.7342,-12.88,5.44,0,29.1,-1.47988,504.747,520,-0.0453768,336.141,-0.882965,561.452,558,0.0115722,298.302,913.745,922,0,-0.0620776,46.887,0,0,0,-0.178137,44.4784,951.216,974,0,-0.165431,47.9097,144.647,0,0,0.197769,22.4052,934.294,958,0,-0.175883,48.6611,0,0,0,0.0345364,12.2664,980.412,1000,0,-0.140031,51.0039,913.314,934,0,-0.150582,40.7076,945.039,978,0,-0.24067,47.728,906.216,0,0,-0.224693,39.8245,sad
21.4454,-12.88,4.68,0,29.58,-1.52757,592.639,653,-0.177956,339.192,-1.05945,529.056,518,0.0356934,309.75,923.058,940,0,-0.12735,47.725,0,0,0,0.011167,43.2907,961.923,991,0,-0.211224,49.1868,980.788,0,0,-0.138675,52.0005,973.173,1000,0,-0.193729,50.3976,0,0,0,-0.015638,19.7047,980.788,1000,0,-0.138675,52.0005,900.712,937,0,-0.26065,35.3397,961.212,977,0,-0.114617,48.8956,922.885,0,0,-0.230189,44.5482,sad
20.2966,-9.73,4.36,0,30.26,-1.453,548.614,620,-0.21035,339.366,-0.997941,514.628,500,0.0474688,308.16,918.231,931,0,-0.096067,46.847,0,0,0,-0.112496,47.2099,875.712,904,0,-0.222792,46.5176,100.019,0,0,0.125377,51.1203,891.269,919,0,-0.214795,46.7052,0,0,0,-0.0268346,16.5365,980.788,1000,0,-0.138675,52.0005,866.404,882.5,0,-0.125174,42.108,882.442,907.5,0,-0.195349,46.0175,867.346,0,0,-0.108918,34.8628,sad
20.1615,-9.2,3.81,0,28.87,-1.52436,516.988,559,-0.120212,349.483,-1.00925,544.828,537,0.0249726,313.464,935.583,948,0,-0.0893788,46.3216,0,0,0,-0.167017,40.8339,885.021,896,0,-0.0810213,40.6483,94.6458,0,0,0.131778,47.3232,903.313,919,0,-0.115085,43.2443,0,0,0,0.0637437,20.3267,979.188,1000,0,-0.144338,48.0009,839.875,850,0,-0.0797441,42.9289,889.625,897,0,-0.0542361,40.943,851.646,0,0,-0.251474,16.8137,sad
21.4372,-9.2,2.18,0,27.63,-1.58096,499.735,570,-0.203088,345.983,-1.00162,542.42,545,-0.00832513,309.905,928.365,939,0,-0.0801132,49.3647,0,0,0,-0.265015,42.1357,954.519,982,0,-0.201721,49.753,980.788,0,0,-0.138675,52.0005,975.712,1000,0,-0.175314,50.8561,0,0,0,-0.0852504,27.6467,980.788,1000,0,-0.138675,52.0005,918.058,934,0,-0.119873,46.6963,964.212,977,0,-0.092783,49.4234,888.75,0,0,-0.0249566,44.4943,sad
23.1392,-9.09,1.64,0,29.57,-1.48268,598.193,730,-0.35828,367.889,-1.11596,507.752,466,0.129115,323.371,937.365,948,0,-0.07951,49.8027,0,0,0,-0.17695,43.7856,959.654,991,0,-0.228436,49.3606,106.75,0,0,0.124099,50.9492,971.481,1000,0,-0.206053,50.1329,0,0,0,0.121433,20.7234,980.788,1000,0,-0.138675,52.0005,868.558,873,0,-0.0352946,46.6408,962.115,988.5,0,-0.191288,48.8178,846.462,0,0,-0.0498025,34.8822,sad
22.7065,-5.71,1.09,0,29.1,-1.4868,539.88,669,-0.35983,358.837,-1.07042,514.72,466,0.149809,325.215,958.481,982,0,-0.172103,49.9709,0,0,0,-0.198987,36.7215,882.462,894,0,-0.0889789,43.9783,111.038,0,0,0.239316,13.8237,881.385,879,0,0.0182618,42.4687,0,0,0,-0.0571402,24.1609,980.788,1000,0,-0.138675,52.0005,817.115,825,0,-0.0627409,36.3268,873,877,0,-0.0309077,42.3787,857.808,0,0,-0.217413,22.2866,sad
19.3021,-11.31,4.16,0,27.99,-1.56898,525.566,558,-0.0923969,351.026,-0.972748,546.056,528,0.0596144,302.88,898.865,919,0,-0.15421,46.1582,0,0,0,0.148229,12.5111,903.25,904,0,-0.00543905,37.3142,171.058,0,0,0.444608,1.74708,917.769,919,0,-0.00891554,39.7664,0,0,0,0.132869,12.5803,980.788,1000,0,-0.138675,52.0005,860.385,890,0,-0.208785,26.7649,910.462,918,0,-0.0543484,37.644,854.865,0,0,-0.458643,9.32239,sad
18.0339,1.35,-2.54,0,17.86,-1.11817,286.398,1,0.734543,388.538,-1.37021,486.636,538,-0.15029,341.765,954.62,980,0,-0.18294,48.3057,0,0,0,-0.124604,41.1804,975.18,1000,0,-0.176421,49.842,570.02,0,0,0.346251,2.03876,980.02,1000,0,-0.141422,50.0011,0,0,0,0.118999,22.1091,980.02,1000,0,-0.141422,50.0011,782.44,755,0,0.190709,17.7175,978.34,1000,0,-0.153403,49.7608,763.56,0,0,0.0558712,20.8618,sad
14.5267,0,0,0,18.64,-1.40063,324.464,1,0.788655,410.146,-1.58493,461.112,564.5,-0.279059,370.487,950.019,960,0,-0.0738044,50.314,0,0,0,-0.195489,38.8018,940.173,956,0,-0.117713,49.3312,391.635,0,0,0.365404,4.1822,927.962,946,0,-0.134586,47.2938,0,0,0,0.0935924,4.78874,906.077,1000,0,-0.408549,4.63902,618.981,604,0,0.0935924,4.78874,932.865,944,0,-0.0831326,48.508,618.981,0,0,0.0935924,4.78874,sad
11.9585,0,-5.08,0,10.58,-1.10552,283.783,1,0.730579,387.067,-1.62864,480.668,574.5,-0.239147,392.361,906.038,934,0,-0.210854,44.6895,0,0,0,-0.31977,22.9427,866.404,882,0,-0.111204,28.9369,408.673,0,0,0.682972,-0.050383,856.154,855,0,0.00835916,29.4548,0,0,0,0.361888,0.0973433,820.692,1000,0,-0.644582,-0.284197,516.962,431,0,0.361888,0.0973433,864.904,874,0,-0.0644762,27.9854,456.365,0,0,0.448064,-0.317386,sad
6.39101,0,0,0,18.06,-1.74546,370.58,1,0.864179,427.666,-1.04649,586.868,727,-0.390632,358.731,855.255,869,0,-0.106925,40.864,0,0,0,-0.280037,4.53437,819.882,808,0,0.0866175,25.8947,202.235,0,0,0.222343,4.34387,835.471,832,0,0.0248896,26.1331,0,0,0,0.234912,0.705,980.412,1000,0,-0.140031,51.0039,574.922,540,0,0.157148,0.0693335,822.471,807,0,0.111134,24.6466,562.686,0,0,-0.0338514,-0.41355,sad
21.7187,-1.27,-1.27,0,22.23,-1.72781,447.319,487,-0.104313,380.406,-1.38856,508.376,556,-0.133584,356.511,947.692,971,0,-0.172613,50.1106,0,0,0,-0.056232,32.0148,961.385,979,0,-0.129517,51.6524,500.019,0,0,1.94E-04,25.5002,944.5,949,0,-0.0332516,48.9324,0,0,0,0.0325092,15.5966,980.788,1000,0,-0.138675,52.0005,789.731,796,0,-0.0434977,17.1688,961.577,973,0,-0.0837765,51.1457,825.788,0,0,-0.0266716,24.3733,sad
21.145,2.54,2.54,0,24.02,-1.58023,422.58,441,-0.0493588,373.192,-1.38622,517.544,595,-0.219473,352.919,894.64,917,0,-0.169264,45.1355,0,0,0,-0.205338,18.0445,889.76,914,0,-0.186704,47.4761,152.52,0,0,0.208642,36.3696,916.66,951,0,-0.255508,46.5141,0,0,0,-0.03088,1.77,980.02,1000,0,-0.141422,50.0011,624.18,588,0,0.188279,1.7242,897.32,926,0,-0.218404,46.8883,715.84,0,0,-0.0622466,2.67935,sad
15.9585,0,0,0,15.77,-1.27257,299.913,1,0.728835,410.124,-1.40677,470.224,538,-0.183409,369.536,924.725,930,0,-0.0389819,45.8111,0,0,0,-0.253974,30.6685,923.02,936,0,-0.0953891,44.3674,980.412,0,0,-0.140031,51.0039,937.059,946,0,-0.0654781,46.6189,0,0,0,0.251352,1.24211,947.765,1000,0,-0.276622,14.4674,559.824,511,0,0.25146,1.26812,926.706,945,0,-0.134198,44.7835,610.529,0,0,0.210553,1.79402,sad
21.1459,0,0,0,26.57,-1.70444,517.043,682,-0.410143,402.193,-1.19838,449.636,396,0.154878,346.31,936.635,971,0,-0.249284,43.6314,0,0,0,-0.115397,24.8107,882.827,894,0,-0.0885763,49.515,980.788,0,0,-0.138675,52.0005,889.365,903,0,-0.107363,49.6471,0,0,0,-0.358145,7.61942,980.788,1000,0,-0.138675,52.0005,820.135,879.5,0,-0.337776,7.99954,881.231,902,0,-0.164743,49.2521,810.173,0,0,-0.330307,6.78614,sad
12.0443,0,-3.27,0,7.98,-0.542796,248.739,1,0.659093,375.879,-0.476623,500.844,548,-0.189897,248.324,882.769,909,0,-0.190213,33.765,0,0,0,-0.186812,26.735,911.462,949,0,-0.261567,32.6686,298.692,0,0,-0.0306105,0.750312,912.942,958,0,-0.314791,33.2693,0,0,0,0.0463758,0.918877,980.788,1000,0,-0.138675,52.0005,574.365,559,0,0.0733063,1.1208,920.846,956,0,-0.241506,32.1242,494.712,0,0,0.323084,1.06658,sad
6.61966,0,0,0,8.81,3.34291,122.406,1,0.429299,282.8,-1.53054,372.88,357,0.0454168,349.651,828.667,838,0,-0.0653318,22.4811,0,0,0,-0.338769,20.9978,848.49,877,0,-0.204662,27.9064,149.725,0,0,0.513366,7.20354,834.392,862,0,-0.20158,27.943,0,0,0,0.398901,-0.473098,871.588,1000,0,-0.504663,1.74157,434.922,320,0,0.403625,-0.50059,838,880,0,-0.301413,26.4137,420.549,0,0,0.376231,-0.638669,sad
20.9901,-14.62,13.13,0,32.56,-1.40858,453.04,421,0.0949165,337.556,-0.125472,639.064,649,-0.0458993,216.474,919.327,930,0,-0.0780688,44.8753,0,0,0,-0.0270327,34.5196,975.694,1000,0,-0.170641,48.5659,413.429,0,0,0.278441,-1.73954,979.612,1000,0,-0.14286,49.0035,0,0,0,-0.208842,22.0982,979.612,1000,0,-0.14286,49.0035,885.224,904,0,-0.136591,37.2791,977.041,1000,0,-0.161108,48.7537,879.469,0,0,-0.0846848,37.763,sad
17.9627,-14.15,10.39,0,28.07,-1.49251,425.644,462,-0.103113,352.587,-0.492162,597.744,660,-0.226803,274.494,911.843,924,0,-0.0916935,47.0626,0,0,0,-0.0707766,44.9792,973.824,1000,0,-0.187743,50.2574,339.431,0,0,0.119384,-0.784586,977.196,1000,0,-0.163035,50.3174,0,0,0,0.0468034,14.8966,980.412,1000,0,-0.140031,51.0039,887.863,892,0,-0.0308682,40.0904,976.784,1000,0,-0.166027,50.2894,884.196,0,0,-0.192198,39.0923,sad
28.3437,-13.3,4.97,0,34.26,-1.54814,405.948,338,0.199726,340.208,-0.833574,541.612,585,-0.148854,291.481,864.396,867,0,-0.0190121,35.0914,0,0,0,0.0206263,34.542,966.146,991,0,-0.174284,47.5187,266.688,0,0,0.309212,7.46808,978.313,1000,0,-0.150409,47.8211,0,0,0,-0.248433,28.4497,979.188,1000,0,-0.144338,48.0009,901.875,947,0,-0.304007,29.6857,964.542,978,0,-0.0943699,47.1758,896.896,0,0,-0.271973,26.7647,sad
17.4787,-12.26,8.9,0,28.12,-1.66114,459.168,493,-0.0883514,382.922,-0.553607,505.064,558,-0.197826,267.589,847.712,841.5,0,0.0477062,36.4062,0,0,0,-0.0407675,40.207,963.558,984,0,-0.149546,51.0455,346.192,0,0,0.827013,-0.89933,976.846,1000,0,-0.167156,51.1495,0,0,0,-0.0514868,15.3808,980.788,1000,0,-0.138675,52.0005,849.923,865,0,-0.114543,35.0861,968.365,979,0,-0.0773674,50.9231,857.385,0,0,-0.177504,34.7782,sad
23.8277,-7.92,7.13,0,33.24,-1.60717,430.495,442,-0.0318553,361.163,-0.782658,573.94,636,-0.233823,265.415,910.923,916,0,-0.0381908,45.2608,0,0,0,0.130504,24.0795,978.481,1000,0,-0.155574,51.8232,281.942,0,0,0.710539,-0.290304,980.788,1000,0,-0.138675,52.0005,0,0,0,-0.390085,15.7108,980.788,1000,0,-0.138675,52.0005,907.904,938,0,-0.209716,32.0746,979.981,1000,0,-0.144565,51.909,904.135,0,0,-0.236067,31.5471,sad
28.9466,-11.81,3.48,0,33.58,-1.58953,382.259,218,0.449896,365.103,-1.11995,511.068,545,-0.110908,305.947,889.854,901,0,-0.0827048,42.5795,0,0,0,-0.126767,45.5449,971.146,991,0,-0.138558,47.5965,279.063,0,0,0.378692,0.364362,977.438,1000,0,-0.156484,47.6473,0,0,0,-0.397342,13.3605,979.188,1000,0,-0.144338,48.0009,866.875,936,0,-0.436757,18.6479,972.354,1000,0,-0.192408,47.2948,862.833,0,0,-0.45367,15.7239,sad
20.7742,-10.83,10.39,0,32.22,-1.42137,459.614,441,0.0540704,344.253,0.106542,603.548,651,-0.22291,212.875,934.269,950,0,-0.117818,49.4748,0,0,0,0.0778126,20.6107,979.25,1000,0,-0.149939,51.8874,125.442,0,0,0.277959,11.0276,980.788,1000,0,-0.138675,52.0005,0,0,0,0.263014,11.5299,980.788,1000,0,-0.138675,52.0005,892.135,903,0,-0.0836695,45.7597,980.385,1000,0,-0.14162,51.9557,901.558,0,0,-0.0949767,46.0995,sad
28.6001,-12.8,5.19,0,35.44,-1.49027,396.784,315.5,0.241972,335.924,-0.731871,565.452,634,-0.230999,296.745,837.043,843,0,-0.0434616,32.1657,0,0,0,-0.0992377,38.7845,962.978,991,0,-0.192357,45.0778,111.043,0,0,0.323936,10.712,975.543,1000,0,-0.166084,45.5042,0,0,0,-0.19994,37.6318,978.283,1000,0,-0.147444,46.003,870.891,910,0,-0.260249,25.5654,969.739,1000,0,-0.205806,44.638,879.391,0,0,-0.178462,32.5148,sad
17.9084,-11.31,3.98,0,24.96,-1.53918,363.698,206.5,0.441193,356.303,-0.983879,505.948,528,-0.0748504,294.614,893.383,905,0,-0.0847862,41.3928,0,0,0,-0.0259319,40.0938,964.34,991,0,-0.185041,46.3054,171.936,0,0,0.44166,2.63398,974.277,1000,0,-0.176625,46.1981,0,0,0,-0.147339,37.964,978.745,1000,0,-0.145868,47.0038,900.277,946,0,-0.297335,25.9278,964.809,978,0,-0.0912856,45.8092,912.128,0,0,-0.332173,30.4656,sad
28.4269,-11.31,4.97,0,32.99,-1.48973,345.69,172,0.480866,361.202,-1.09394,531.372,551,-0.0653042,300.562,866.083,866,0,6.10E-04,35.769,0,0,0,-0.0595488,41.8419,961.375,991,0,-0.207633,46.4239,166.292,0,0,0.505743,4.6799,936.583,959,0,-0.161547,46.7604,0,0,0,-0.389927,15.2219,979.188,1000,0,-0.144338,48.0009,885.75,950.5,0,-0.41547,22.0931,953.375,979,0,-0.181033,46.343,879.458,0,0,-0.467835,17.7146,sad
10.9333,-1.81,1.72,0,28.16,-1.70856,445.114,537,-0.239775,383.22,-0.94109,482.168,452,0.0969093,311.301,947.808,982,0,-0.246765,44.9134,0,0,0,-0.477936,8.82248,973.038,990,0,-0.123282,51.7713,170.692,0,0,0.342672,30.0392,950.712,954,0,-0.0241762,49.2405,0,0,0,0.16118,19.1173,980.788,1000,0,-0.138675,52.0005,743.5,721,0,0.170063,19.5903,965.096,976,0,-0.079716,51.2528,734.269,0,0,0.212513,13.6256,sad
27.2094,-1.81,1.72,0,31.22,-1.61476,497.955,695,-0.529638,372.038,-0.773307,456.368,441,0.0513386,299.346,936.308,958.5,0,-0.162848,45.7696,0,0,0,-0.274313,12.3026,970.885,990,0,-0.139182,51.6715,119.442,0,0,0.329103,16.5622,948.058,954,0,-0.0438638,49.5024,0,0,0,-0.233044,12.3961,980.788,1000,0,-0.138675,52.0005,840.731,873,0,-0.223215,22.1459,963.712,976,0,-0.0899979,51.3256,816.231,0,0,-0.279,18.475,sad
29.0088,-2.41,4.57,0,38.31,-0.437907,584.011,603.5,-0.069211,281.583,-0.935866,429.856,382,0.151362,316.169,930.327,942,0,-0.0878751,49.6592,0,0,0,0.0264942,16.5083,974.25,990,0,-0.114385,51.8713,191.231,0,0,0.396473,3.46656,980.788,1000,0,-0.138675,52.0005,0,0,0,-0.104816,42.9272,980.788,1000,0,-0.138675,52.0005,891.058,913,0,-0.165772,41.9504,975.5,1000,0,-0.177317,51.3924,925.865,0,0,-0.195152,47.0038,sad
34.9318,-3.01,5.71,0,37.87,-0.569754,559.375,629,-0.243989,285.361,-0.776133,494.944,485,0.0325518,305.482,879.538,892,0,-0.0959424,43.0315,0,0,0,0.200923,6.46716,959.538,981,0,-0.158093,51.6418,179.827,0,0,0.108494,48.0158,936.558,954,0,-0.131705,51.747,0,0,0,-0.347219,22.3599,980.788,1000,0,-0.138675,52.0005,913.538,948,0,-0.251014,39.9114,954.481,976,0,-0.159258,51.5042,915.692,0,0,-0.323747,30.8614,sad
33.7551,-2.41,2.29,0,38.59,-1.39024,585.33,704.5,-0.350488,340.013,-0.810762,445.224,388,0.197089,290.346,880,893,0,-0.101802,46.364,0,0,0,-0.113045,13.1762,972.904,990,0,-0.12433,51.864,259.635,0,0,0.0874083,42.3791,980.788,1000,0,-0.138675,52.0005,0,0,0,-0.441299,26.5329,980.788,1000,0,-0.138675,52.0005,910.731,976,0,-0.424857,24.139,980.788,1000,0,-0.138675,52.0005,921.519,0,0,-0.325976,29.4387,sad
35.8224,0,3.43,0,38.31,-0.417262,620.148,623,-0.00969221,294.285,-1.06946,494.18,473,0.0659455,321.174,847.902,866,0,-0.142775,41.8136,0,0,0,0.076222,10.6464,962.882,980,0,-0.124386,50.6338,211.784,0,0,0.101613,45.1784,980.412,1000,0,-0.140031,51.0039,0,0,0,-0.15429,39.0457,980.412,1000,0,-0.140031,51.0039,915.784,932,0,-0.119477,43.4106,972.569,1000,0,-0.196987,50.2468,929.333,0,0,-0.232052,34.8684,sad
33.8661,-2.41,4.57,0,39.35,0.35558,646.273,692,-0.179861,254.237,-1.12047,479.128,463.5,0.0477796,327.085,914.039,932,0,-0.136185,48.6237,0,0,0,0.0441236,30.0123,968.647,990,0,-0.154422,50.8921,97.2941,0,0,0.218207,24.4471,980.412,1000,0,-0.140031,51.0039,0,0,0,-0.157467,46.8857,980.412,1000,0,-0.140031,51.0039,914.373,929,0,-0.108994,45.2091,980.412,1000,0,-0.140031,51.0039,942.451,0,0,-0.157815,47.7846,sad
38.457,-4.21,4,0,33.42,-1.1645,605.545,727,-0.331485,366.396,-1.07848,443.06,375,0.216406,314.501,930.857,954,0,-0.168287,46.158,0,0,0,-0.13908,23.3207,976.347,1000,0,-0.166203,48.888,72.3469,0,0,0.142566,48.3546,979.612,1000,0,-0.14286,49.0035,0,0,0,-0.281535,27.3586,979.612,1000,0,-0.14286,49.0035,925.898,988,0,-0.392682,24.7803,979.612,1000,0,-0.14286,49.0035,941.286,0,0,-0.297678,27.6858,sad
19.329,-4.36,6.74,0,33.69,-0.748108,570.035,641,-0.236364,300.237,-1.43503,456.588,452,0.0136756,335.488,881.308,889,0,-0.0588331,42.2003,0,0,0,0.0664608,6.80485,975.077,991,0,-0.115547,51.8767,980.788,0,0,-0.138675,52.0005,980.788,1000,0,-0.138675,52.0005,0,0,0,-0.267266,25.8398,980.788,1000,0,-0.138675,52.0005,914.346,932,0,-0.132482,45.5128,976.365,1000,0,-0.171004,51.5229,925.942,0,0,-0.178197,45.4262,sad
35.8661,-3.61,5.14,0,40.31,0.095186,706.307,800,-0.371203,252.404,-0.89263,498.464,471,0.0896487,306.351,895.28,909,0,-0.103959,45.468,0,0,0,0.201926,16.2871,965.92,981,0,-0.108233,49.8715,980.02,0,0,-0.141422,50.0011,935.86,954,0,-0.134307,49.7551,0,0,0,-0.177137,38.5592,980.02,1000,0,-0.141422,50.0011,882.06,892,0,-0.0718563,34.885,956.98,976,0,-0.137832,49.9402,929.1,0,0,-0.247653,35.7493,sad
21.651,-15.44,12.8,0,37.29,-1.13689,558.306,541,0.0543433,318.459,-0.643111,583.356,617,-0.117594,286.104,961.882,981,0,-0.139006,50.5462,0,0,0,-0.0378087,37.5049,969.824,991,0,-0.15296,50.8926,235.314,0,0,0.269894,23.6965,940.882,958,0,-0.127275,50.5968,0,0,0,-0.0738658,45.7597,980.412,1000,0,-0.140031,51.0039,922.176,945,0,-0.166992,43.3656,959.706,978,0,-0.133538,50.897,920.706,0,0,-0.165209,45.4802,sad
22.5504,-14.93,12.31,0,36.37,-1.2089,554.143,553,0.00344525,331.719,-0.688114,597.964,655,-0.192774,295.87,963.46,981,0,-0.125887,49.3312,0,0,0,-0.0625337,44.5031,971.74,991,0,-0.13744,49.9259,980.02,0,0,-0.141422,50.0011,980.02,1000,0,-0.141422,50.0011,0,0,0,-0.127184,45.8066,980.02,1000,0,-0.141422,50.0011,940.26,965,0,-0.177652,44.5518,980.02,1000,0,-0.141422,50.0011,950.4,0,0,-0.183988,46.8154,sad
22.6584,-10.78,10.3,0,32.84,-1.22234,551.989,569,-0.0493225,344.898,-0.558026,583.724,630,-0.162472,284.824,952.49,974,0,-0.157403,49.815,0,0,0,0.0174407,37.1984,961.157,982,0,-0.151527,50.3481,497.235,0,0,0.696807,-0.0888865,980.412,1000,0,-0.140031,51.0039,0,0,0,-0.200014,30.5263,980.412,1000,0,-0.140031,51.0039,906.176,948,0,-0.285041,29.6423,967.333,977,0,-0.069803,50.277,906.176,0,0,-0.285041,29.6423,sad
20.4058,-17.74,9.2,0,28.92,-1.54914,457.732,437,0.0587723,352.75,-1.04957,517.952,612,-0.31237,301.079,935.02,951,0,-0.118662,48.9936,0,0,0,0.0530503,37.6666,966.412,981,0,-0.105722,50.8457,403.412,0,0,-0.100396,-1.1257,980.412,1000,0,-0.140031,51.0039,0,0,0,-0.114271,27.1151,980.412,1000,0,-0.140031,51.0039,862.902,885,0,-0.165546,36.0862,978.529,1000,0,-0.153617,50.7705,864.02,0,0,-0.170279,34.614,sad
21.8265,-17.22,6.84,0,28.57,-1.60806,461.417,431.5,0.0830045,360.422,-1.21866,509.124,543,-0.103147,328.423,928.731,966,0,-0.263965,38.0263,0,0,0,-0.169725,24.6949,965.462,981,0,-0.113798,51.7178,388.481,0,0,0.347192,0.535673,979.904,1000,0,-0.145041,51.7714,0,0,0,-0.119728,12.9992,980.788,1000,0,-0.138675,52.0005,793.327,806,0,-0.0862939,17.0916,976.654,1000,0,-0.168771,51.3993,765.288,0,0,-0.0310763,13.5076,sad
22.1831,-9.56,7.97,0,29.93,-1.64355,439.896,426.5,0.0339149,394.984,-1.11084,528.668,562,-0.105304,316.531,969.547,990,0,-0.150523,52.5395,0,0,0,-0.0986778,52.6631,944.868,963,0,-0.136822,52.3598,554.736,0,0,-0.227961,0.360866,946.434,954,0,-0.0565587,50.6742,0,0,0,0.0173676,33.8577,981.151,1000,0,-0.137362,53.0018,936.83,953,0,-0.122277,50.9577,940.698,953,0,-0.0931835,52.2259,919.906,0,0,-0.129766,47.935,sad
20.3587,-6.6,6.01,0,31.14,-1.73473,492.958,550,-0.137485,414.893,-1.29134,501.36,472,0.088844,330.467,960.294,982,0,-0.158013,50.4449,0,0,0,-0.0870387,50.2178,954.569,971,0,-0.120399,50.5615,425.176,0,0,0.467599,1.23099,938.02,954,0,-0.119011,50.2903,0,0,0,-0.109173,39.2323,980.412,1000,0,-0.140031,51.0039,927.118,939,0,-0.0887058,48.3454,949.824,976,0,-0.192167,49.8996,926.235,0,0,-0.0953649,48.3051,sad
24.2015,-7.2,5.71,0,33.02,-1.66752,540.083,666.5,-0.309386,408.605,-1.24441,510.064,482,0.0828707,338.648,959.882,981,0,-0.153987,50.7107,0,0,0,-0.158318,50.5149,967.294,990,0,-0.164374,50.8101,553.941,0,0,0.239415,-0.596295,938.02,954,0,-0.119011,50.2903,0,0,0,-0.0831304,48.4969,980.412,1000,0,-0.140031,51.0039,963.647,985,0,-0.154881,50.417,958.294,976,0,-0.129386,50.8154,961.902,0,0,-0.167438,49.9016,sad
